IE_XML_ID;IE_NAME;IE_CODE;IE_ACTIVE;IE_SORT;IC_GROUP0;IC_CODE0;IC_GROUP1;IC_CODE1;IP_PROP_IN_STOCK;IP_PROP_STATUS;IP_PROP_MODULE_ID;IP_PROP_DEMO_URL;IP_PROP_MARKETPLACE_URL;IP_PROP_LOGO;IP_PROP_HIT;IP_PROP_POPUP_VIDEO;IP_PROP_VIDEO_IFRAME;IP_PROP_MORE_PHOTO;IP_PROP_PRICE;CP_QUANTITY;CV_PRICE_1;CV_CURRENCY_1;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IE_DETAIL_TEXT_TYPE
ASPRO_377;Аспро: Корпоративный сайт;aspro.allcorp;Y;310;Аспро;aspro;Корпоративные сайты;corporate;Y;В наличии;aspro.allcorp;https://allcorp.aspro-demo.ru;https://marketplace.1c-bitrix.ru/solutions/aspro.allcorp/;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/3b4/135_135_175511db9cefbc414a902a46f1b8fae16/Icon_160x160.png;Акция;;;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/8c7/403_294_275511db9cefbc414a902a46f1b8fae16/2.jpg;11 900 р.;1000;11900.00;RUB;;;text;;;html
ASPRO_377;Аспро: Корпоративный сайт;aspro.allcorp;Y;310;Аспро;aspro;Корпоративные сайты;corporate;Y;В наличии;aspro.allcorp;https://allcorp.aspro-demo.ru;https://marketplace.1c-bitrix.ru/solutions/aspro.allcorp/;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/3b4/135_135_175511db9cefbc414a902a46f1b8fae16/Icon_160x160.png;Акция;;;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/7e1/403_294_275511db9cefbc414a902a46f1b8fae16/3.jpg;11 900 р.;1000;11900.00;RUB;;;text;;;html
ASPRO_377;Аспро: Корпоративный сайт;aspro.allcorp;Y;310;Аспро;aspro;Корпоративные сайты;corporate;Y;В наличии;aspro.allcorp;https://allcorp.aspro-demo.ru;https://marketplace.1c-bitrix.ru/solutions/aspro.allcorp/;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/3b4/135_135_175511db9cefbc414a902a46f1b8fae16/Icon_160x160.png;Акция;;;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/9bb/403_294_275511db9cefbc414a902a46f1b8fae16/4.jpg;11 900 р.;1000;11900.00;RUB;;;text;;;html
ASPRO_377;Аспро: Корпоративный сайт;aspro.allcorp;Y;310;Аспро;aspro;Корпоративные сайты;corporate;Y;В наличии;aspro.allcorp;https://allcorp.aspro-demo.ru;https://marketplace.1c-bitrix.ru/solutions/aspro.allcorp/;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/3b4/135_135_175511db9cefbc414a902a46f1b8fae16/Icon_160x160.png;Акция;;;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/549/403_294_275511db9cefbc414a902a46f1b8fae16/5.jpg;11 900 р.;1000;11900.00;RUB;;;text;;;html
ASPRO_377;Аспро: Корпоративный сайт;aspro.allcorp;Y;310;Аспро;aspro;Корпоративные сайты;corporate;Y;В наличии;aspro.allcorp;https://allcorp.aspro-demo.ru;https://marketplace.1c-bitrix.ru/solutions/aspro.allcorp/;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/3b4/135_135_175511db9cefbc414a902a46f1b8fae16/Icon_160x160.png;Акция;;;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/95b/403_294_275511db9cefbc414a902a46f1b8fae16/6.jpg;11 900 р.;1000;11900.00;RUB;;;text;;;html
ASPRO_377;Аспро: Корпоративный сайт;aspro.allcorp;Y;310;Аспро;aspro;Корпоративные сайты;corporate;Y;В наличии;aspro.allcorp;https://allcorp.aspro-demo.ru;https://marketplace.1c-bitrix.ru/solutions/aspro.allcorp/;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/3b4/135_135_175511db9cefbc414a902a46f1b8fae16/Icon_160x160.png;Акция;;"<iframe src=""//www.youtube.com/embed/LRolgUBBPd4?feature=oembed"" allowfullscreen="""" frameborder=""0"" height=""480"" width=""853"" style=""max-width: 100%;""></iframe>";https://marketplace.1c-bitrix.ru/upload/resize_cache/update/df5/403_294_275511db9cefbc414a902a46f1b8fae16/7.jpg;11 900 р.;1000;11900.00;RUB;https://aspro.ru/upload/iblock/c1a/c1a8aeeba5f458e3393be6cb9e396da0.jpg;"Готовое решение для сайта компании. Подходит для любого бизнеса. Адаптирован под мобильные устройства. ";text;https://aspro.ru/upload/iblock/69b/69b0835a16e46f6b365f6c02b9caf82a.jpg;"Профессиональное решения для разработки корпоративного сайта по любой тематике.<br /><br /><B>Широкий функционал решения:</B><br /><br /><B>Каталог товаров</B><br /><ul><li>три вида отображения товаров: списком, плиткой или таблицей.<br /><li>возможность задать вид отображения по умолчанию для любого раздела.<br /><li>формы обратной связи для заказа продукции или отправки вопроса.<br /><li>управление статусами товаров: в наличии, под заказ, ожидается, с возможностью задать свои собственные статусы.<br /><li>прикрепление файлов и фото галерей к товару.<br /></ul><B>Каталог услуг:</B><br /><ul><li>двухуровневый каталог услуг.<br /><li>формы заказа услуг услуги или вопроса по услугам.<br /><li>возможность связи услуг с отзывами по услуги, сотрудниками кто консультирует по услугам, проектам и товарам. Все связанный элементы будет выведены снизу страницы после описания услуги.<br /><li>прикрепление файлов и фото галереи к услуге.<br /></ul><B>Широкий набор контентных разделов, позволят удовлетворить потребности даже самых крупных компаний:</B><br /><ul><li>о компании<br /><li>история<br /><li>лицензии<br /><li>партнёры<br /><li>сотрудники<br /><li>вакансии<br /><li>реквизиты<br /><li>новости<br /><li>статьи<br /><li>акции<br /><li>вопрос-ответ<br /><li>контакты<br /></ul><B>Для разработчиков - </B>Bootstrap 3.0 вёрстка и встроенные примеры подключения и использования типовых стилей и стандартных UI элементов на странице <a href=""http://allcorp.aspro-demo.ru/info/more/"" target=""_blank"">http://allcorp.aspro-demo.ru/info/more/</a>. <br /><br /><B>Удобные и гибкие настройки решения:</B><br /><ul><li>10 цветовых схем.<br /><li>два варианта расположения и оформления главного меню.<br /><li>4 варианта ширины центрального баннера.<br /><li>возможность показывать/скрыть каталог услуг на главной странице.<br /><li>возможность показать/скрыть каталог товаров на главной странице.<br /><li>расположение меню на внутренних страницах слева, либо справа.<br /><li>+ дополнительные настройки в параметрах компонентов для разработчиков для более гибкой настройки решения.<br /></ul><B>Расширенная интеграция с сервисом аналитики Яндекс.Метрика </B><br /><br />Простая и удобная настройка Яндекс.Метрики без программиста за несколько минут. Настройте систему аналитики в несколько кликов, повышайте эффективность своей рекламы и конверсию сайта! <br /><br /><ul><li>Основные цели выведены в админку решения. Вам остается лишь настроить их на стороне Яндекс.Метрики<br /><li>Общие и отдельные цели для веб-форм «Заказать проект», «Заказать продукт», «Заказать услугу» и т.д.<br /><li>Цели для заказа: добавление товара в корзину, начало оформления заказа, успешное оформление заказа.<br /></ul><a href=""https://aspro.ru/company/news/1886/?utm_source=marketplace&amp;utm_medium=description&amp;utm_campaign=ym_integration_blog_allcorp"" target=""_blank"">Подробности в блоге Аспро</a><br /><div align=""center""><br /><iframe src=""//www.youtube.com/embed/LRolgUBBPd4?feature=oembed"" allowfullscreen="""" frameborder=""0"" height=""480"" width=""853"" style=""max-width: 100%;""></iframe></div><br /><div class='quote'><table class='quote'><tr><td><B>NEW! </B><a href=""https://aspro.ru/company/news/2004/?utm_source=marketplace&amp;utm_medium=description&amp;utm_campaign=152_fz_blog_allcorp"" target=""_blank"">Как не платить штраф в 300 000 рублей по новому закону о персональных данных</a></td></tr></table></div><br /><B>Бонусы для веб-студий партнеров 1С-Битрикс:</B><br /><ul><li>действуют стандартные партнерские скидки<br /><li>консультация по доработкам решения<br /><li>приоритетная техническая поддержка<br /><li>бесплатные NFR-ключи при достижении объема продаж.<br /></ul><div align=""center""><br /></div><div align=""center""><br /><br /><img src=""https://aspro.ru/upload/images/marketplace/allcorp/projects.png"" border=""0"" width=""533"" height=""83"" data-bx-image=""https://aspro.ru/upload/images/marketplace/allcorp/projects.png"" data-bx-onload=""Y"" /></div><div align=""center""><table class=""data-table""><tr><td><img src=""https://aspro.ru/upload/images/marketplace/allcorp/Apteka2.jpg"" border=""0"" width=""394"" height=""499"" data-bx-image=""https://aspro.ru/upload/images/marketplace/allcorp/Apteka2.jpg"" data-bx-onload=""Y"" /></td><td> <a href=""http://neftegaz-kld.ru/"" target=""_blank""><img src=""https://aspro.ru/upload/images/marketplace/allcorp/oil.jpg"" border=""0"" width=""373"" height=""499"" data-bx-image=""https://aspro.ru/upload/images/marketplace/allcorp/oil.jpg"" data-bx-onload=""Y"" /></a></td></tr></table></div><div align=""left""><a href=""https://allcorp.aspro-demo.ru/?utm_source=marketplace&amp;utm_medium=description&amp;utm_campaign=allcorp_demo"" target=""_blank""><img src=""https://aspro.ru/upload/images/marketplace/allcorp/demo.png"" border=""0"" width=""800"" height=""273"" data-bx-image=""https://aspro.ru/upload/images/marketplace/allcorp/demo.png"" data-bx-onload=""Y"" /></a><br />В чем особенность оформления заказов в корпоративном сайте объяснили в статье <a href=""https://aspro.ru/news/5236/?utm_source=marketplace&amp;utm_medium=description&amp;utm_campaign=allcorp_demo_blog_corp_i_im&amp;utm_term=footer"" target=""_blank"">«Чем отличаются корпоративные сайты от интернет-магазинов?»</a>.<br /></div>";html
ASPRO_416;Аспро: Корпорация;aspro.corporation;Y;340;Аспро;aspro;Корпоративные сайты;corporate;Y;В наличии;aspro.corporation;https://corporation.aspro-demo.ru;https://marketplace.1c-bitrix.ru/solutions/aspro.corporation/;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/36b/135_135_175511db9cefbc414a902a46f1b8fae16/Icon_160x160.png;;;;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/6f5/403_294_275511db9cefbc414a902a46f1b8fae16/03.jpg;11 900 р.;1000;11900.00;RUB;;;text;;;html
ASPRO_416;Аспро: Корпорация;aspro.corporation;Y;340;Аспро;aspro;Корпоративные сайты;corporate;Y;В наличии;aspro.corporation;https://corporation.aspro-demo.ru;https://marketplace.1c-bitrix.ru/solutions/aspro.corporation/;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/36b/135_135_175511db9cefbc414a902a46f1b8fae16/Icon_160x160.png;;;;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/eda/403_294_275511db9cefbc414a902a46f1b8fae16/04.jpg;11 900 р.;1000;11900.00;RUB;;;text;;;html
ASPRO_416;Аспро: Корпорация;aspro.corporation;Y;340;Аспро;aspro;Корпоративные сайты;corporate;Y;В наличии;aspro.corporation;https://corporation.aspro-demo.ru;https://marketplace.1c-bitrix.ru/solutions/aspro.corporation/;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/36b/135_135_175511db9cefbc414a902a46f1b8fae16/Icon_160x160.png;;;;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/432/403_294_275511db9cefbc414a902a46f1b8fae16/05.jpg;11 900 р.;1000;11900.00;RUB;;;text;;;html
ASPRO_416;Аспро: Корпорация;aspro.corporation;Y;340;Аспро;aspro;Корпоративные сайты;corporate;Y;В наличии;aspro.corporation;https://corporation.aspro-demo.ru;https://marketplace.1c-bitrix.ru/solutions/aspro.corporation/;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/36b/135_135_175511db9cefbc414a902a46f1b8fae16/Icon_160x160.png;;;;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/6cd/403_294_275511db9cefbc414a902a46f1b8fae16/06.jpg;11 900 р.;1000;11900.00;RUB;https://aspro.ru/upload/iblock/99c/99c7ebe77ad2a1c69d9e22dee5b01f79.jpg;"Готовое решение для быстрого запуска корпоративного портала. Адаптирован под мобильные устройства.";text;https://aspro.ru/upload/iblock/99c/99c7ebe77ad2a1c69d9e22dee5b01f79.jpg;"Профессиональное решения для разработки корпоративного сайта по любой тематике.<br /><br /><B>Широкий функционал решения: </B><br /><br /><B>Каталог товаров</B> <br /><ul><li>три вида отображения товаров: списком, плиткой или таблицей<br /><li>возможность задать вид отображения по умолчанию для любого раздела.<br /><li>формы обратной связи для заказа продукции или отправки вопроса.<br /><li>управление статусами товаров: в наличии, под заказ, ожидается, с возможностью задать свои собственные статусы.<br /><li>прикрепление файлов и фото галерей к товару.<br /></ul><B>Каталог услуг:</B> <br /><ul><li>двухуровневый каталог услуг.<br /><li>формы заказа услуг услуги или вопроса по услугам.<br /><li>возможность связи услуг с отзывами по услуги, сотрудниками кто консультирует по услугам, проектам и товарам. Все связанный элементы будет выведены снизу страницы после описания услуги.<br /><li>прикрепление файлов и фото галереи к услуге.<br /></ul><B>Широкий набор контентных разделов, позволят удовлетворить потребности даже самых крупных компаний:</B> <br /><ul><li>о компании<br /><li>история<br /><li>лицензии<br /><li>партнёры<br /><li>сотрудники<br /><li>вакансии<br /><li>реквизиты<br /><li>новости<br /><li>статьи<br /><li>акции<br /><li>вопрос-ответ<br /><li>контакты<br /></ul><B>Для разработчиков - </B>Bootstrap 3.0 вёрстка и встроенные примеры подключения и использования типовых стилей и стандартных UI элементов на странице <a href=""http://corporation.aspro-demo.ru/info/more/typograpy/"" target=""_blank"">http://corporation.aspro-demo.ru/info/more/typograpy/</a> <br /><br /><div class='quote'><table class='quote'><tr><td><B>NEW!</B> <a href=""https://aspro.ru/company/news/2004/?utm_source=marketplace&amp;utm_medium=description&amp;utm_campaign=152_fz_blog_corporation"" target=""_blank"">Как не платить штраф в 300 000 рублей по новому закону о персональных данных</a></td></tr></table></div><br /><B>Удобные и гибкие настройки решения:</B> <br /><ul><li>10 цветовых схем.<br /><li>два варианта расположения и оформления главного меню.<br /><li>возможность показывать/скрыть каталог услуг на главной странице.<br /><li>возможность показать/скрыть каталог товаров на главной странице.<br /><li>расположение меню на внутренних страницах слева, либо справа.<br /><li>+ дополнительные настройки в параметрах компонентов для разработчиков для более гибкой настройки решения.<br /></ul>В чем особенность оформления заказов в корпоративном сайте объяснили в статье <a href=""https://aspro.ru/news/5236/?utm_source=marketplace&amp;utm_medium=description&amp;utm_campaign=corporation_demo_blog_corp_i_im&amp;utm_term=footer"" target=""_blank"">«Чем отличаются корпоративные сайты от интернет-магазинов?»</a>.<br />";html
ASPRO_468;Аспро: Корпоративный сайт современной компании;aspro.scorp;Y;70;Аспро;aspro;Корпоративные сайты;corporate;Y;В наличии;aspro.scorp;https://scorp.aspro-demo.ru;https://marketplace.1c-bitrix.ru/solutions/aspro.scorp/;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/c01/130_130_175511db9cefbc414a902a46f1b8fae16/solution.png;Акция;;;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/191/403_294_275511db9cefbc414a902a46f1b8fae16/2.jpg;15 900 р.;1000;15900.00;RUB;;;text;;;html
ASPRO_468;Аспро: Корпоративный сайт современной компании;aspro.scorp;Y;70;Аспро;aspro;Корпоративные сайты;corporate;Y;В наличии;aspro.scorp;https://scorp.aspro-demo.ru;https://marketplace.1c-bitrix.ru/solutions/aspro.scorp/;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/c01/130_130_175511db9cefbc414a902a46f1b8fae16/solution.png;Акция;;;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/06a/403_294_275511db9cefbc414a902a46f1b8fae16/3.jpg;15 900 р.;1000;15900.00;RUB;;;text;;;html
ASPRO_468;Аспро: Корпоративный сайт современной компании;aspro.scorp;Y;70;Аспро;aspro;Корпоративные сайты;corporate;Y;В наличии;aspro.scorp;https://scorp.aspro-demo.ru;https://marketplace.1c-bitrix.ru/solutions/aspro.scorp/;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/c01/130_130_175511db9cefbc414a902a46f1b8fae16/solution.png;Акция;;;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/9e7/403_294_275511db9cefbc414a902a46f1b8fae16/4.jpg;15 900 р.;1000;15900.00;RUB;;;text;;;html
ASPRO_468;Аспро: Корпоративный сайт современной компании;aspro.scorp;Y;70;Аспро;aspro;Корпоративные сайты;corporate;Y;В наличии;aspro.scorp;https://scorp.aspro-demo.ru;https://marketplace.1c-bitrix.ru/solutions/aspro.scorp/;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/c01/130_130_175511db9cefbc414a902a46f1b8fae16/solution.png;Акция;;;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/8d5/403_294_275511db9cefbc414a902a46f1b8fae16/5.jpg;15 900 р.;1000;15900.00;RUB;;;text;;;html
ASPRO_468;Аспро: Корпоративный сайт современной компании;aspro.scorp;Y;70;Аспро;aspro;Корпоративные сайты;corporate;Y;В наличии;aspro.scorp;https://scorp.aspro-demo.ru;https://marketplace.1c-bitrix.ru/solutions/aspro.scorp/;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/c01/130_130_175511db9cefbc414a902a46f1b8fae16/solution.png;Акция;;;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/cb7/403_294_275511db9cefbc414a902a46f1b8fae16/6.jpg;15 900 р.;1000;15900.00;RUB;;;text;;;html
ASPRO_468;Аспро: Корпоративный сайт современной компании;aspro.scorp;Y;70;Аспро;aspro;Корпоративные сайты;corporate;Y;В наличии;aspro.scorp;https://scorp.aspro-demo.ru;https://marketplace.1c-bitrix.ru/solutions/aspro.scorp/;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/c01/130_130_175511db9cefbc414a902a46f1b8fae16/solution.png;Акция;;;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/9d2/403_294_275511db9cefbc414a902a46f1b8fae16/7.jpg;15 900 р.;1000;15900.00;RUB;;;text;;;html
ASPRO_468;Аспро: Корпоративный сайт современной компании;aspro.scorp;Y;70;Аспро;aspro;Корпоративные сайты;corporate;Y;В наличии;aspro.scorp;https://scorp.aspro-demo.ru;https://marketplace.1c-bitrix.ru/solutions/aspro.scorp/;https://marketplace.1c-bitrix.ru/upload/resize_cache/update/c01/130_130_175511db9cefbc414a902a46f1b8fae16/solution.png;Акция;;"<iframe src=""//www.youtube.com/embed/4_yqoWSsW04?feature=oembed"" allowfullscreen="""" frameborder=""0"" height=""480"" width=""853"" style=""max-width: 100%;""></iframe>";https://marketplace.1c-bitrix.ru/upload/resize_cache/update/661/403_294_275511db9cefbc414a902a46f1b8fae16/8.jpg;15 900 р.;1000;15900.00;RUB;;;text;;;html
